        Frequency / MHz                S1,1/arg,degrees
                  246.44                      -87.709838
                   246.7                      -89.283076
               246.96001                       -90.82965
                  247.22                      -92.351306
                  247.48                      -93.850233
               247.74001                      -95.327302
                     248                        -96.7847
               248.25999                      -98.223739
                  248.52                      -99.645293
                  248.78                      -101.04936
               249.03999                      -102.43682
                   249.3                      -103.80635
                  249.56                      -105.15796
               249.81999                      -106.49034
                  250.08                      -107.80218
                  250.34                      -109.09216
               250.60001                      -110.35809
                  250.86                       -111.5978
                  251.12                      -112.80952
                  251.38                      -113.98891
                  251.64                      -115.13245
               251.89999                      -116.23577
                  252.16                      -117.29232
                  252.42                      -118.29553
               252.67999                      -119.23799
                  252.94                      -120.11007
                   253.2                      -120.90128
               253.46001                      -121.60069
                  253.72                      -122.19475
                  253.98                      -122.66773
               254.24001                      -123.00257
                   254.5                      -123.17917
               254.75999                      -123.17306
                  255.02                      -122.95711
                  255.28                      -122.50031
               255.53999                       -121.7668
                   255.8                        -120.719
                  256.06                      -119.31755
               256.32001                      -117.52487
               256.57999                      -115.31211
                  256.84                      -112.66265
               257.10001                      -109.58262
               257.35999                      -106.10873
                  257.62                      -102.31136
                  257.88                      -98.294991
               258.13998                      -94.189447
               258.39999                      -90.131113
                  258.66                      -86.247194
               258.92001                      -82.639543
               259.17999                      -79.376789
                  259.44                      -76.493902
               259.70001                      -73.997878
               259.95999                      -71.875164
                  260.22                      -70.098224
               260.48001                      -68.632955
               260.73999                      -67.443081
                     261                      -66.490134
               261.26001                       -65.74089
               261.51999                      -65.164094
                  261.78                      -64.731989
               262.04001                      -64.421844
               262.29999                      -64.216393
                  262.56                      -64.100988
               262.82001                      -64.066455
               263.07999                      -64.107107
                  263.34                      -64.220108
               263.60001                       -64.40567
               263.85999                      -64.666201
                  264.12                      -65.005415
                  264.38                      -65.427683
               264.63998                      -65.939347
               264.89999                      -66.545869
                  265.16                      -67.253369
               265.42001                      -68.067306
               265.67999                      -68.992278
                  265.94                      -70.033089
               266.20001                      -71.192802
               266.45999                      -72.472287
                  266.72                      -73.872421
               266.98001                      -75.390581
               267.23999                      -77.022833
                   267.5                      -78.764367
               267.76001                      -80.606878
               268.01999                      -82.542062
                  268.28                      -84.559864
               268.54001                      -86.649793
               268.79999                      -88.799171
                  269.06                      -90.996634
               269.32001                      -93.231254
               269.57999                      -95.490789
                  269.84                      -97.764313
               270.10001                      -100.04221
               270.35999                      -102.31398
                  270.62                      -104.57133
                  270.88                      -106.80683
               271.13998                      -109.01303
               271.39999                      -111.18471
                  271.66                      -113.31529
               271.92001                      -115.40128
               272.17999                      -117.43963
                  272.44                      -119.42596
               272.70001                      -121.35983
               272.95999                      -123.23906
                  273.22                      -125.06321
               273.48001                      -126.83185
               273.73999                      -128.54497
                     274                      -130.20301
               274.26001                      -131.80641
               274.51999                      -133.35517
                  274.78                      -134.84841
               275.04001                      -136.28658
               275.29999                      -137.66705
                  275.56                      -138.98981
               275.82001                      -140.25224
               276.07999                      -141.45086
                  276.34                      -142.58347
               276.60001                      -143.64657
               276.85999                      -144.63668
                  277.12                      -145.54854
                  277.38                      -146.37821
               277.63998                      -147.12003
               277.89999                      -147.76742
                  278.16                      -148.31208
               278.42001                      -148.74485
               278.67999                      -149.05521
                  278.94                      -149.23181
               279.20001                      -149.26022
               279.45999                       -149.1269
                  279.72                      -148.81697
               279.98001                      -148.31733
               280.23999                      -147.61311
                   280.5                      -146.69295
               280.76001                      -145.54766
               281.01999                      -144.16938
                  281.28                      -142.55593
               281.54001                      -140.70948
               281.79999                      -138.63879
                  282.06                      -136.36046
               282.32001                      -133.90071
               282.57999                      -131.29453
                  282.84                       -128.5865
               283.10001                      -125.82819
               283.35999                      -123.07339
                  283.62                      -120.37497
                  283.88                      -117.78059
               284.13998                      -115.32697
               284.39999                      -113.04033
                  284.66                      -110.93423
               284.92001                      -109.01129
               285.17999                      -107.26713
                  285.44                      -105.69039
               285.70001                      -104.26534
               285.95999                      -102.97537
                  286.22                      -101.80385
               286.48001                      -100.73375
               286.73999                      -99.748457
                     287                      -98.830916
               287.26001                      -97.965831
               287.51999                       -97.13834
                  287.78                      -96.333579
               288.04001                      -95.539311
               288.29999                      -94.745042
                  288.56                      -93.944216
               288.82001                      -93.132899
               289.07999                      -92.312402
                  289.34                      -91.488408
               289.60001                      -90.670534
               289.85999                      -89.871019
                  290.12                      -89.104289
                  290.38                      -88.385644
               290.63998                      -87.729946
               290.89999                      -87.151183
                  291.16                      -86.661595
               291.42001                      -86.271673
               291.67999                      -85.990597
                  291.94                      -85.826673
               292.20001                      -85.786456
               292.45999                      -85.875632
                  292.72                      -86.099006
               292.98001                      -86.459203
               293.23999                      -86.957971
                   293.5                      -87.594435
               293.76001                      -88.367285
               294.01999                      -89.272148
                  294.28                       -90.30378
               294.54001                      -91.456934
               294.79999                       -92.72418
                  295.06                      -94.098086
               295.32001                      -95.571659
               295.57999                      -97.137029
                  295.84                      -98.785454
               296.10001                      -100.50907
               296.35999                       -102.2965
                  296.62                      -104.13595
                  296.88                      -106.01256
               297.13998                      -107.90927
               297.39999                      -109.80293
                  297.66                      -111.66817
               297.92001                      -113.47134
               298.17999                      -115.17485
                  298.44                      -116.73148
               298.70001                       -118.0844
               298.95999                      -119.16455
                  299.22                      -119.88844
               299.48001                      -120.15247
               299.73999                      -119.82899
                     300                      -118.76501

