        Frequency / MHz                Port 1 [1] (28)/arg,degrees
                  241.76                       44.869693
                  242.02                       44.586077
                  242.28                       44.294222
                  242.54                       44.024315
                   242.8                       43.771374
                  243.06                       43.498549
                  243.32                       43.162571
                  243.58                       42.743419
                  243.84                       42.257823
                   244.1                       41.747267
                  244.36                       41.248472
                  244.62                       40.766796
                  244.88                       40.271555
                  245.14                       39.716712
                   245.4                       39.072456
                  245.66                       38.345741
                  245.92                       37.575313
                  246.18                       36.804006
                  246.44                       36.047362
                   246.7                        35.28118
                  246.96                       34.457302
                  247.22                       33.536749
                  247.48                       32.517061
                  247.74                       31.434372
                     248                        30.33769
                  248.26                       29.252935
                  248.52                       28.162834
                  248.78                        27.01789
                  249.04                       25.771053
                   249.3                       24.411736
                  249.56                       22.974678
                  249.82                       21.515944
                  250.08                       20.072325
                  250.34                       18.634025
                   250.6                       17.151436
                  250.86                        15.57166
                  251.12                       13.878739
                  251.38                       12.108244
                  251.64                       10.324112
                   251.9                       8.5735967
                  252.16                        6.854061
                  252.42                       5.1169764
                  252.68                       3.3063585
                  252.94                       1.4036157
                   253.2                     -0.55429045
                  253.46                      -2.4980015
                  253.72                      -4.3737784
                  253.98                       -6.179891
                  254.24                      -7.9639379
                   254.5                      -9.7837266
                  254.76                      -11.660794
                  255.02                       -13.56081
                  255.28                      -15.415916
                  255.54                      -17.172405
                   255.8                      -18.827391
                  256.06                      -20.427494
                  256.32                      -22.031839
                  256.58                      -23.666931
                  256.84                      -25.306166
                   257.1                      -26.888917
                  257.36                      -28.364661
                  257.62                       -29.72878
                  257.88                      -31.024303
                  258.14                      -32.309812
                   258.4                      -33.617301
                  258.66                      -34.930044
                  258.92                      -36.196218
                  259.18                      -37.367823
                  259.44                      -38.435789
                   259.7                      -39.436284
                  259.96                      -40.425028
                  260.22                       -41.43848
                  260.48                      -42.469272
                  260.74                      -43.473199
                     261                      -44.402274
                  261.26                      -45.239306
                  261.52                       -46.00942
                  261.78                      -46.761467
                  262.04                      -47.533153
                   262.3                      -48.324472
                  262.56                      -49.098231
                  262.82                      -49.807097
                  263.08                      -50.427279
                  263.34                      -50.974984
                   263.6                      -51.494916
                  263.86                      -52.029437
                  264.12                       -52.58983
                  264.38                      -53.149733
                  264.64                      -53.665266
                   264.9                      -54.107094
                  265.16                      -54.481581
                  265.42                      -54.826747
                  265.68                      -55.186311
                  265.94                      -55.579824
                   266.2                       -55.98975
                  266.46                       -56.37474
                  266.72                      -56.699448
                  266.98                      -56.959622
                  267.24                      -57.185231
                   267.5                      -57.419859
                  267.76                        -57.6906
                  268.02                      -57.989386
                  268.28                       -58.27912
                  268.54                      -58.520208
                   268.8                      -58.698514
                  269.06                      -58.835341
                  269.32                      -58.972816
                  269.58                      -59.144716
                  269.84                      -59.352907
                   270.1                      -59.566192
                  270.36                      -59.742502
                  270.62                      -59.858555
                  270.88                      -59.926231
                  271.14                      -59.984556
                   271.4                      -60.072709
                  271.66                      -60.202593
                  271.92                      -60.350402
                  272.18                      -60.473431
                  272.44                      -60.540133
                   272.7                      -60.552288
                  272.96                      -60.544059
                  273.22                      -60.558474
                  273.48                      -60.617297
                  273.74                      -60.705507
                     274                      -60.781743
                  274.26                      -60.807357
                  274.52                      -60.773552
                  274.78                      -60.707855
                  275.04                      -60.655333
                   275.3                      -60.647108
                  275.56                      -60.678154
                  275.82                      -60.710522
                  276.08                      -60.699898
                  276.34                      -60.626699
                   276.6                      -60.510092
                  276.86                      -60.395165
                  277.12                      -60.321563
                  277.38                      -60.295245
                  277.64                      -60.283794
                   277.9                      -60.238959
                  278.16                      -60.130468
                  278.42                      -59.967522
                  278.68                      -59.793042
                  278.94                      -59.653999
                   279.2                      -59.568058
                  279.46                      -59.510458
                  279.72                      -59.431009
                  279.98                        -59.2892
                  280.24                      -59.082839
                   280.5                      -58.850353
                  280.76                      -58.644495
                  281.02                      -58.495025
                  281.28                       -58.38691
                  281.54                      -58.270275
                   281.8                      -58.095195
                  282.06                      -57.846886
                  282.32                      -57.556884
                  282.58                      -57.281833
                  282.84                      -57.063607
                   283.1                      -56.898862
                  283.36                      -56.740502
                  283.62                      -56.530405
                  283.88                      -56.240293
                  284.14                      -55.892401
                   284.4                      -55.545044
                  284.66                      -55.251835
                  284.92                      -55.022886
                  285.18                      -54.816524
                  285.44                      -54.568036
                   285.7                      -54.235093
                  285.96                      -53.828268
                  286.22                      -53.405055
                  286.48                      -53.029999
                  286.74                      -52.728193
                     287                      -52.466132
                  287.26                      -52.174499
                  287.52                      -51.796746
                  287.78                       -51.32957
                  288.04                      -50.826914
                   288.3                      -50.363025
                  288.56                      -49.979184
                  288.82                      -49.652825
                  289.08                      -49.312373
                  289.34                      -48.887329
                   289.6                      -48.358512
                  289.86                      -47.773449
                  290.12                      -47.214427
                  290.38                      -46.739735
                  290.64                      -46.340467
                   290.9                      -45.945432
                  291.16                      -45.470915
                  291.42                      -44.880184
                  291.68                       -44.21142
                  291.94                      -43.552897
                   292.2                      -42.980277
                  292.46                      -42.500857
                  292.72                      -42.046721
                  292.98                      -41.522163
                  293.24                      -40.871649
                   293.5                      -40.121155
                  293.76                      -39.362511
                  294.02                      -38.688588
                  294.28                      -38.125125
                  294.54                      -37.610529
                   294.8                      -37.038851
                  295.06                      -36.335043
                  295.32                       -35.51019
                  295.58                      -34.656918
                  295.84                      -33.884505
                   296.1                      -33.238931
                  296.36                       -32.66803
                  296.62                        -32.0579
                  296.88                      -31.313914
                  297.14                      -30.429869
                   297.4                      -29.496098
                  297.66                       -28.63675
                  297.92                       -27.91922
                  298.18                       -27.30385
                  298.44                      -26.671628
                   298.7                       -25.90902
                  298.96                      -24.990498
                  299.22                      -24.000659
                  299.48                      -23.076121
                  299.74                      -22.306119
                     300                      -21.666458

