        Time / ns                o2 [pw]/real
               99.013039                      -0.0107366
               99.081421                    -0.010838231
               99.149803                    -0.010907872
               99.218178                    -0.010945707
                99.28656                       -0.010952
               99.354935                    -0.010927073
               99.423317                    -0.010871332
               99.491699                    -0.010785253
               99.560074                    -0.010669379
               99.628456                    -0.010524343
               99.696831                    -0.010350859
               99.765213                    -0.010149717
               99.833595                   -0.0099218041
                99.90197                   -0.0096680848
               99.970352                   -0.0093896315
               100.03873                   -0.0090875942
               100.10711                   -0.0087632267
               100.17549                   -0.0084178764
               100.24387                   -0.0080529936
               100.31225                    -0.007670132
               100.38062                   -0.0072709215
               100.44901                   -0.0068570855
               100.51739                   -0.0064304406
               100.58576                   -0.0059928675
               100.65414                   -0.0055463347
               100.72252                   -0.0050928779
                100.7909                   -0.0046345852
               100.85928                   -0.0041735936
               100.92766                   -0.0037120711
               100.99604                   -0.0032522192
               101.06441                   -0.0027962339
                101.1328                   -0.0023463166
               101.20118                   -0.0019046516
               101.26955                   -0.0014733799
               101.33794                   -0.0010545881
               101.40631                  -0.00065031392
               101.47469                  -0.00026249577
               101.54307                   0.00010702555
               101.61145                   0.00045651631
               101.67983                   0.00078438653
               101.74821                    0.0010891868
               101.81659                    0.0013696227
               101.88496                    0.0016245791
               101.95335                    0.0018531069
               102.02173                    0.0020544671
                102.0901                    0.0022281141
               102.15849                    0.0023737028
               102.22686                    0.0024911179
               102.29524                    0.0025804334
               102.36362                    0.0026419596
                 102.432                    0.0026762027
               102.50038                    0.0026838973
               102.56876                    0.0026659525
               102.63714                    0.0026235012
               102.70552                    0.0025578358
                102.7739                    0.0024704377
               102.84228                    0.0023629507
               102.91065                    0.0022371488
               102.97903                    0.0020949508
               103.04742                    0.0019383695
               103.11579                    0.0017695124
               103.18417                    0.0015905618
               103.25255                    0.0014037305
               103.32093                    0.0012112684
               103.38931                    0.0010154382
               103.45769                   0.00081845478
               103.52607                   0.00062252639
               103.59444                   0.00042977356
               103.66283                   0.00024224326
               103.73121                   6.1884646e-05
               103.79958                  -0.00010948563
               103.86797                  -0.00027018701
               103.93634                  -0.00041868983
               104.00472                   -0.0005536516
                104.0731                  -0.00067388942
               104.14148                  -0.00077842205
               104.20986                  -0.00086647662
               104.27824                  -0.00093746459
               104.34662                    -0.000991037
               104.41499                   -0.0010270401
               104.48338                   -0.0010455326
               104.55176                   -0.0010467694
               104.62013                   -0.0010312266
               104.68851                  -0.00099955581
               104.75689                  -0.00095260673
               104.82527                  -0.00089138793
               104.89365                  -0.00081706955
               104.96203                  -0.00073097518
               105.03041                  -0.00063452387
               105.09879                  -0.00052927254
               105.16717                  -0.00041685038
               105.23555                  -0.00029895894
               105.30392                  -0.00017733545
               105.37231                  -5.3769232e-05
               105.44068                   6.9984097e-05
               105.50906                   0.00019215381
               105.57745                    0.0003110191
               105.64582                   0.00042491656
                105.7142                   0.00053225562
               105.78258                   0.00063154643
               105.85096                   0.00072140567
               105.91934                   0.00080057571
               105.98772                   0.00086794631
                106.0561                   0.00092254381
               106.12447                   0.00096357614
               106.19286                   0.00099041278
               106.26124                    0.0010026023
               106.32961                   0.00099987467
               106.39799                   0.00098215125
               106.46637                   0.00094952638
               106.53475                   0.00090226636
               106.60313                   0.00084084313
               106.67151                   0.00076588662
               106.73989                   0.00067818328
               106.80827                    0.0005786749
               106.87665                    0.0004684577
               106.94502                   0.00034874192
                107.0134                   0.00022086705
               107.08179                   8.6256179e-05
               107.15016                   -5.355688e-05
               107.21854                  -0.00019699625
               107.28692                  -0.00034242868
                107.3553                   -0.0004881825
               107.42368                  -0.00063258718
               107.49206                  -0.00077395444
               107.56044                  -0.00091062969
               107.62881                   -0.0010410016
                107.6972                    -0.001163504
               107.76558                   -0.0012766488
               107.83395                   -0.0013790482
               107.90234                   -0.0014693986
               107.97071                   -0.0015465149
               108.03909                   -0.0016093493
               108.10748                   -0.0016569748
               108.17585                    -0.001688626
               108.24423                   -0.0017036884
               108.31261                   -0.0017016915
               108.38099                   -0.0016823562
               108.44937                   -0.0016455489
               108.51775                    -0.001591313
               108.58613                   -0.0015198631
                108.6545                   -0.0014315639
               108.72289                   -0.0013269633
               108.79127                    -0.001206753
               108.85964                   -0.0010717782
               108.92802                    -0.000923032
                108.9964                  -0.00076163327
               109.06478                  -0.00058882846
               109.13316                  -0.00040597742
               109.20154                  -0.00021453775
               109.26992                  -1.6047987e-05
               109.33829                   0.00018785898
               109.40668                   0.00039552155
               109.47505                   0.00060520606
               109.54343                   0.00081517216
               109.61182                    0.0010236597
               109.68019                    0.0012288989
               109.74857                    0.0014291574
               109.81695                     0.001622724
               109.88533                    0.0018079326
               109.95371                    0.0019831841
               110.02209                    0.0021469693
               110.09047                    0.0022978436
               110.15884                    0.0024344902
               110.22723                    0.0025557042
               110.29561                    0.0026603825
               110.36398                    0.0027475853
               110.43237                    0.0028165039
               110.50074                    0.0028664861
               110.56912                    0.0028970388
                110.6375                    0.0029078273
               110.70588                    0.0028986959
               110.77426                    0.0028696344
               110.84264                    0.0028208233
               110.91102                    0.0027526068
                110.9794                    0.0026654911
               111.04778                    0.0025601452
               111.11616                    0.0024374123
               111.18453                     0.002298265
               111.25291                    0.0021438259
                111.3213                     0.001975354
               111.38967                    0.0017942316
               111.45805                    0.0016019588
               111.52643                    0.0014001197
               111.59481                    0.0011903973
               111.66319                   0.00097453414
               111.73157                   0.00075432868
               111.79995                   0.00053162657
               111.86832                   0.00030827688
               111.93671                   8.6158543e-05
               112.00509                  -0.00013287326
               112.07346                  -0.00034701402
               112.14185                  -0.00055447657
               112.21022                  -0.00075353897
                112.2786                  -0.00094258884
               112.34698                   -0.0011200772
               112.41536                   -0.0012845852
               112.48374                   -0.0014348101
               112.55212                   -0.0015695969
                112.6205                   -0.0016879211
               112.68887                   -0.0017889338
               112.75726                   -0.0018719492
               112.82564                   -0.0019364514
               112.89401                   -0.0019821136
               112.96239                   -0.0020087776
               113.03077                   -0.0020164882
               113.09915                   -0.0020054621
               113.16753                   -0.0019760972
               113.23591                   -0.0019289762
               113.30429                   -0.0018648455
               113.37267                   -0.0017846139
               113.44105                   -0.0016893545
               113.50943                   -0.0015802608
                113.5778                   -0.0014586687
               113.64619                   -0.0013260229
               113.71456                   -0.0011838623
               113.78294                   -0.0010338111
               113.85133                  -0.00087754155
                113.9197                  -0.00071678398
               113.98808                  -0.00055327755
               114.05646                  -0.00038876967
               114.12484                  -0.00022498037
               114.19322                  -6.3602187e-05
                114.2616                   9.3729002e-05
               114.32998                   0.00024546272
               114.39835                   0.00039013871
               114.46674                    0.0005263972
               114.53512                   0.00065301958
               114.60349                   0.00076892815
               114.67188                   0.00087318523
               114.74025                   0.00096502382
               114.80863                    0.0010438456
               114.87701                    0.0011092274
               114.94539                    0.0011609329
               115.01377                    0.0011989071
               115.08215                    0.0012232783
               115.15053                    0.0012343538
                115.2189                    0.0012326159
               115.28728                    0.0012187094
               115.35567                    0.0011934461
               115.42404                    0.0011577801
               115.49242                    0.0011127905
                115.5608                    0.0010596914
               115.62918                   0.00099978491
               115.69756                   0.00093445182
               115.76594                   0.00086515467
               115.83432                   0.00079339102
               115.90269                   0.00072067889
               115.97108                   0.00064855831
               116.03946                   0.00057853956
               116.10783                   0.00051209086
               116.17622                   0.00045064432
               116.24459                   0.00039553954
               116.31297                   0.00034803853
               116.38136                     0.000309283
               116.44973                   0.00028030371
               116.51811                   0.00026198523
               116.58649                   0.00025506612
               116.65487                   0.00026012096
               116.72325                   0.00027757586
               116.79163                   0.00030768177
               116.86001                   0.00035049944
               116.92838                   0.00040594392
               116.99677                   0.00047374488
               117.06515                   0.00055345165
               117.13352                   0.00064447813
                117.2019                   0.00074606237
               117.27028                   0.00085730612
               117.33866                    0.0009771781
               117.40704                    0.0011045245
               117.47542                    0.0012380818
                117.5438                    0.0013765094
               117.61217                    0.0015183748
               117.68056                    0.0016622051
               117.74893                     0.001806484
               117.81731                    0.0019496621
                117.8857                    0.0020901971
               117.95407                    0.0022265615
               118.02245                    0.0023572512
               118.09083                    0.0024808145
               118.15921                    0.0025958617
               118.22759                    0.0027010739
               118.29597                     0.002795229
               118.36435                    0.0028772044
               118.43272                    0.0029459877
               118.50111                     0.003000688
               118.56949                    0.0030405475
               118.63786                    0.0030649349
               118.70625                    0.0030733626
               118.77462                    0.0030654732
                 118.843                    0.0030410583
               118.91138                    0.0030000578
               118.97976                    0.0029425286
               119.04814                    0.0028686866
               119.11652                    0.0027788545
                119.1849                      0.00267349
               119.25328                    0.0025531563
               119.32166                    0.0024185388
               119.39004                    0.0022704063
               119.45841                    0.0021096317
               119.52679                    0.0019371635
               119.59518                     0.001754013
               119.66355                    0.0015612586
               119.73193                    0.0013600276
               119.80031                    0.0011514787
               119.86869                   0.00093681348
               119.93707                   0.00071723567
               120.00545                   0.00049397245
               120.07383                    0.0002682496
                120.1422                   4.1280819e-05
               120.21059                  -0.00018573804
               120.27896                  -0.00041162304
               120.34734                  -0.00063521991
               120.41573                  -0.00085541263
                120.4841                   -0.0010711204
               120.55248                   -0.0012813142
               120.62086                   -0.0014850122
               120.68924                   -0.0016812742
               120.75762                    -0.001869234
                 120.826                   -0.0020480566
               120.89438                   -0.0022169924
               120.96275                    -0.002375334
               121.03114                   -0.0025224464
               121.09952                   -0.0026577599
               121.16789                   -0.0027807681
               121.23627                   -0.0028910281
               121.30465                   -0.0029881638
               121.37303                   -0.0030718721
               121.44141                    -0.003141914
               121.50979                    -0.003198121
               121.57817                   -0.0032403914
               121.64655                   -0.0032687073
               121.71493                   -0.0032830974
               121.78331                   -0.0032836748
               121.85168                   -0.0032706286
               121.92007                   -0.0032442098
               121.98844                   -0.0032047476
               122.05682                   -0.0031526417
               122.12521                    -0.003088352
               122.19358                    -0.003012422
               122.26196                   -0.0029254549
               122.33034                   -0.0028281261
               122.39872                   -0.0027211725
                122.4671                    -0.002605398
               122.53548                   -0.0024816673
               122.60386                    -0.002350895
               122.67223                   -0.0022140546
               122.74062                   -0.0020721673
               122.80899                   -0.0019262878
               122.87737                   -0.0017775227
               122.94576                   -0.0016269862
               123.01413                   -0.0014758358
               123.08251                   -0.0013252385
               123.15089                   -0.0011763647
               123.21927                   -0.0010303862
               123.28765                  -0.00088845805
               123.35603                  -0.00075172645
               123.42441                  -0.00062129623
               123.49278                  -0.00049823406
               123.56116                  -0.00038357204
               123.62955                  -0.00027826504
               123.69792                  -0.00018320412
                123.7663                  -9.9211313e-05
               123.83468                  -2.7012573e-05
               123.90306                   3.2757383e-05
               123.97144                   7.9565893e-05
               124.03982                   0.00011299115
                124.1082                   0.00013272397
               124.17657                   0.00013858423
               124.24496                   0.00013050967
               124.31334                    0.0001085658
               124.38171                   7.2952542e-05
                124.4501                   2.3998829e-05
               124.51847                  -3.7840862e-05
               124.58685                  -0.00011196994
               124.65524                  -0.00019768708
               124.72361                  -0.00029416211
               124.79199                  -0.00040044569
               124.86037                  -0.00051548122
               124.92875                   -0.0006381158
               124.99713                  -0.00076712581
               125.06551                  -0.00090116862
               125.13389                   -0.0010388701
               125.20226                   -0.0011787956
               125.27065                   -0.0013194587
               125.33903                   -0.0014593459
                125.4074                   -0.0015969393
               125.47578                   -0.0017307253
               125.54416                   -0.0018591991
               125.61254                   -0.0019808903
               125.68092                   -0.0020943745
                125.7493                   -0.0021982945
               125.81768                   -0.0022913604
               125.88605                    -0.002372368
               125.95444                   -0.0024402272
               126.02281                   -0.0024939519
               126.09119                   -0.0025326745
               126.15958                   -0.0025556742
               126.22795                   -0.0025623578
               126.29633                   -0.0025522846
               126.36471                   -0.0025251687
               126.43309                   -0.0024808766
               126.50147                   -0.0024194308
               126.56985                   -0.0023410218
               126.63823                   -0.0022459866
                126.7066                   -0.0021348228
               126.77499                   -0.0020081787
               126.84337                   -0.0018668425
               126.91174                   -0.0017117489
               126.98013                   -0.0015439419
                127.0485                    -0.001364592
               127.11688                    -0.001174986
               127.18526                  -0.00097648619
               127.25364                  -0.00077054731
               127.32202                  -0.00055868964
                127.3904                  -0.00034248052
               127.45878                  -0.00012351791
               127.52716                    9.657241e-05
               127.59554                   0.00031615811
               127.66392                   0.00053361978
               127.73229                   0.00074736727
               127.80067                   0.00095584471
               127.86906                    0.0011575582
               127.93743                    0.0013510893
               128.00581                    0.0015350749
               128.07419                     0.001708274
               128.14256                    0.0018695293
               128.21095                      0.00201781
               128.27933                    0.0021521959
                128.3477                    0.0022719109
               128.41609                    0.0023763014
               128.48447                    0.0024648458
               128.55284                    0.0025371723
               128.62123                    0.0025930544
               128.68961                    0.0026324021
               128.75798                    0.0026552693
               128.82635                    0.0026618354
               128.89474                    0.0026524279
               128.96312                    0.0026274954
               129.03149                    0.0025876053
               129.09988                    0.0025334379
               129.16826                    0.0024657892
               129.23663                    0.0023855388
               129.30502                    0.0022936647
                129.3734                    0.0021912127
               129.44177                    0.0020792945
               129.51015                    0.0019590831
               129.57854                    0.0018317836
               129.64691                    0.0016986437
               129.71529                    0.0015609304
               129.78368                    0.0014199137
               129.85205                    0.0012768627
               129.92043                    0.0011330439
                129.9888                   0.00098969624
               130.05719                    0.0008480195
               130.12556                   0.00070919027
               130.19394                   0.00057431898
               130.26233                   0.00044447184
                130.3307                   0.00032064776
               130.39908                   0.00020377018
               130.46747                   9.4700117e-05
               130.53584                  -5.8015012e-06
               130.60422                  -9.7039687e-05
               130.67259                  -0.00017841365
               130.74098                  -0.00024941631
               130.80936                  -0.00030962614
               130.87773                  -0.00035871574
               130.94612                  -0.00039645773
                131.0145                  -0.00042271713
               131.08287                  -0.00043744026
               131.15126                  -0.00044068103
               131.21964                  -0.00043256802
               131.28801                  -0.00041332759
               131.35638                  -0.00038326581
               131.42477                  -0.00034276419
               131.49315                  -0.00029228345
               131.56152                  -0.00023236503
               131.62991                  -0.00016360891
               131.69829                  -8.6672262e-05
               131.76666                  -2.2827935e-06
               131.83505                   8.8790694e-05
               131.90343                   0.00018572841
                131.9718                   0.00028767134
               132.04018                   0.00039372986
               132.10857                   0.00050298823
               132.17694                   0.00061450223
               132.24532                   0.00072732638
               132.31371                   0.00084050413
               132.38208                   0.00095307134
               132.45045                    0.0010640823
               132.51883                     0.001172594
               132.58722                    0.0012776942
               132.65559                    0.0013784949
               132.72397                    0.0014741337
               132.79236                    0.0015638049
               132.86073                    0.0016467338
               132.92911                     0.001722188
                132.9975                    0.0017895229
               133.06587                    0.0018481367
               133.13425                    0.0018974928
               133.20262                    0.0019371298
               133.27101                     0.001966669
               133.33939                    0.0019857911
               133.40776                    0.0019942676
               133.47615                    0.0019919574
               133.54453                    0.0019787946
                133.6129                     0.001954807
               133.68129                     0.001920089
               133.74966                    0.0018748302
               133.81804                    0.0018192976
               133.88641                     0.001753842
                133.9548                    0.0016788893
               134.02318                    0.0015949411
               134.09155                    0.0015025588
               134.15994                    0.0014023755
               134.22832                    0.0012950803
               134.29669                    0.0011814152
               134.36508                    0.0010621676
               134.43346                   0.00093817705
               134.50183                   0.00081029569
               134.57021                   0.00067940855
                134.6386                   0.00054642581
               134.70697                    0.0004122543
               134.77534                   0.00027781026
               134.84373                   0.00014401195
               134.91211                    1.174542e-05
               134.98048                  -0.00011811023
               135.04886                  -0.00024470771
               135.11725                  -0.00036724401
               135.18562                  -0.00048494103
                 135.254                  -0.00059708481
               135.32239                  -0.00070300477
               135.39076                  -0.00080210081
               135.45914                  -0.00089382572
               135.52753                  -0.00097770581
                135.5959                   -0.0010533362
               135.66428                   -0.0011203866
               135.73265                   -0.0011786015
               135.80104                   -0.0012277969
               135.86942                   -0.0012678679
               135.93779                   -0.0012987853
               136.00618                   -0.0013205983
               136.07455                   -0.0013334169
               136.14293                    -0.001337431
               136.21132                    -0.001332889
               136.27969                   -0.0013201097
               136.34807                   -0.0012994569
               136.41644                   -0.0012713452
               136.48483                   -0.0012362361
               136.55321                   -0.0011946164
               136.62158                   -0.0011470028
               136.68997                   -0.0010939261
               136.75835                   -0.0010359185
               136.82672                  -0.00097350957
               136.89511                  -0.00090724102
               136.96349                  -0.00083765859
               137.03186                  -0.00076534471
               137.10023                  -0.00069092761
               137.16862                  -0.00061511272
                 137.237                  -0.00053869002
               137.30537                  -0.00046255349
               137.37376                  -0.00038766192
               137.44214                   -0.0003149767
               137.51051                  -0.00024539049
                137.5789                  -0.00017962026
               137.64728                    -0.000118117
               137.71565                  -6.1015817e-05
               137.78403                  -8.1471117e-06
               137.85242                   4.0870058e-05
               137.92079                   8.6505483e-05
               137.98917                   0.00012912972
               138.05756                     0.000168874
               138.12593                   0.00020556312
               138.19431                   0.00023873401
               138.26268                   0.00026778036
               138.33107                   0.00029214949
               138.39944                   0.00031154236
               138.46782                   0.00032603333
               138.53621                   0.00033611481
               138.60458                   0.00034255674
               138.67296                   0.00034623782
               138.74135                    0.0003479491
               138.80972                   0.00034825873
                138.8781                   0.00034746955
               138.94647                   0.00034567033
               139.01486                   0.00034290442
               139.08324                   0.00033927575
               139.15161                    0.0003350254
                  139.22                   0.00033053904
               139.28838                    0.0003262478
               139.35675                   0.00032254923
               139.42514                   0.00031968785
               139.49352                    0.0003177769
               139.56189                   0.00031679872
               139.63026                   0.00031666047
               139.69865                   0.00031729505
               139.76703                   0.00031864241
                139.8354                   0.00032065954
               139.90379                   0.00032326995
               139.97217                   0.00032636497
               140.04054                   0.00032976051
               140.10893                    0.0003332601
               140.17731                   0.00033668522
               140.24568                    0.0003398883
               140.31406                   0.00034275264
               140.38245                   0.00034514288
               140.45082                   0.00034687197
                140.5192                   0.00034766126
               140.58759                   0.00034715162
               140.65596                   0.00034496546
               140.72433                   0.00034076106
               140.79271                   0.00033425482
                140.8611                   0.00032522978
               140.92947                   0.00031349066
               140.99785                   0.00029878502
               141.06624                   0.00028077906
               141.13461                   0.00025906312
               141.20299                   0.00023320426
               141.27138                   0.00020284127
               141.33975                   0.00016777156
               141.40813                   0.00012794675
                141.4765                   8.3458195e-05
               141.54489                   3.4427721e-05
               141.61327                  -1.9052894e-05
               141.68164                  -7.6987075e-05
               141.75003                  -0.00013945735
               141.81841                  -0.00020650279
               141.88678                  -0.00027809077
               141.95517                  -0.00035402254
               142.02354                  -0.00043394393
               142.09192                  -0.00051737513
               142.16029                  -0.00060381775
               142.22868                  -0.00069279398
               142.29706                  -0.00078388466
               142.36543                  -0.00087666186
               142.43382                  -0.00097067287
                142.5022                   -0.0010653735
               142.57057                   -0.0011601363
               142.63896                   -0.0012542658
               142.70734                   -0.0013470909
               142.77571                   -0.0014379799
               142.84409                   -0.0015263908
               142.91248                   -0.0016117953
               142.98085                   -0.0016936468
               143.04922                   -0.0017713163
               143.11761                   -0.0018441002
               143.18599                   -0.0019112393
               143.25436                   -0.0019720274
               143.32274                   -0.0020258632
               143.39113                   -0.0020723098
                143.4595                   -0.0021110491
               143.52788                   -0.0021418382
               143.59627                   -0.0021644288
               143.66464                   -0.0021785088
               143.73302                   -0.0021837079
               143.80141                   -0.0021796676
               143.86978                   -0.0021661182
               143.93816                   -0.0021429418
               144.00653                    -0.002110204
               144.07492                   -0.0020681412
                144.1433                   -0.0020170824
               144.21167                   -0.0019573867
               144.28006                   -0.0018893901
               144.34843                   -0.0018134271
               144.41681                   -0.0017298398
                144.4852                   -0.0016390407
               144.55357                   -0.0015415545
               144.62195                   -0.0014380161
               144.69032                   -0.0013291546
               144.75871                   -0.0012157325
               144.82709                   -0.0010984913
               144.89546                  -0.00097813818
               144.96385                  -0.00085532776
               145.03223                  -0.00073069084
                145.1006                  -0.00060488249
               145.16899                  -0.00047861142
               145.23737                  -0.00035265143
               145.30574                  -0.00022785873
               145.37411                  -0.00010514165
                145.4425                   1.4599878e-05
               145.51088                   0.00013049059
               145.57925                   0.00024174337
               145.64764                    0.0003476924
               145.71602                   0.00044779308
               145.78439                   0.00054161903
               145.85277                   0.00062882522
               145.92116                   0.00070912438
               145.98953                   0.00078225421
               146.05791                   0.00084797043
                146.1263                   0.00090605149
               146.19467                   0.00095633598
               146.26305                   0.00099875091
               146.33144                    0.0010333279
               146.39981                    0.0010602168
               146.46819                    0.0010796261
               146.53656                    0.0010918322
               146.60495                    0.0010971297
               146.67332                    0.0010957931
                146.7417                    0.0010881354
               146.81009                    0.0010745104
               146.87846                    0.0010553217
               146.94684                    0.0010311069
               147.01523                    0.0010024656
                147.0836                   0.00097009644
               147.15198                   0.00093472522
               147.22035                    0.0008970871
               147.28874                   0.00085786957
               147.35712                   0.00081772089
               147.42549                   0.00077722332
               147.49388                   0.00073688751
               147.56226                   0.00069716899
               147.63063                   0.00065844727
               147.69902                   0.00062105322
                147.7674                   0.00058525259
               147.83577                   0.00055126357
               147.90414                   0.00051930611
               147.97253                   0.00048956589
               148.04091                   0.00046228257
               148.10928                   0.00043770822
               148.17767                   0.00041613981
               148.24605                   0.00039788728
               148.31442                   0.00038323883
               148.38281                   0.00037243968
               148.45119                   0.00036562042
               148.51956                   0.00036277014
               148.58794                   0.00036371296
               148.65633                   0.00036808811
                148.7247                   0.00037538999
               148.79308                   0.00038501437
               148.86147                   0.00039637156
               148.92984                   0.00040891359
               148.99821                   0.00042226678
               149.06659                   0.00043620353
               149.13498                   0.00045064851
               149.20335                   0.00046560561
               149.27173                   0.00048107162
               149.34012                   0.00049697078
               149.40849                   0.00051308592
               149.47687                   0.00052905671
               149.54526                   0.00054443243
               149.61363                   0.00055868336
               149.68201                   0.00057127554
               149.75038                   0.00058174075
               149.81877                    0.0005896613
               149.88715                   0.00059470977
               149.95552                   0.00059664581
               150.02391                   0.00059530034
               150.09229                   0.00059057109
               150.16066                   0.00058240443
               150.22905                   0.00057078409
               150.29742                   0.00055572408
                150.3658                    0.0005372513
               150.43417                   0.00051539426
               150.50256                   0.00049022812
               150.57094                   0.00046186105
               150.63931                   0.00043047787
                150.7077                    0.0003963357
               150.77608                   0.00035978272
               150.84445                   0.00032121813
               150.91284                     0.000281057
               150.98122                   0.00023970169
               151.04959                   0.00019751149
               151.11797                   0.00015480747
               151.18636                    0.0001118806
               151.25473                   6.9031841e-05
                151.3231                   2.6573167e-05
               151.39149                  -1.5135276e-05
               151.45987                  -5.5704761e-05
               151.52824                  -9.4730363e-05
               151.59662                  -0.00013181315
               151.66501                  -0.00016656904
               151.73338                  -0.00019864771
               151.80176                  -0.00022772417
               151.87015                  -0.00025349797
               151.93852                  -0.00027568932
                152.0069                  -0.00029403839
               152.07529                  -0.00030830895
               152.14366                  -0.00031830042
               152.21204                  -0.00032382601
               152.28041                  -0.00032476767
                152.3488                  -0.00032104066
               152.41718                  -0.00031262977
               152.48555                  -0.00029959934
               152.55394                  -0.00028208268
               152.62231                  -0.00026028664
               152.69069                  -0.00023443377
               152.75908                  -0.00020473731
               152.82745                  -0.00017136469
               152.89583                  -0.00013443836
                152.9642                  -9.4049326e-05
