        Frequency / MHz                Port 1 [1] (12)/arg,degrees
                  211.34                      -60.594424
                   211.6                      -60.442807
                  211.86                      -60.224474
                  212.12                      -59.928594
                  212.38                      -59.558654
                  212.64                       -59.13325
                   212.9                      -58.676083
                  213.16                      -58.202041
                  213.42                      -57.708827
                  213.68                      -57.179916
                  213.94                      -56.596862
                   214.2                      -55.952512
                  214.46                      -55.256222
                  214.72                      -54.527656
                  214.98                      -53.783398
                  215.24                      -53.025482
                   215.5                      -52.239793
                  215.76                      -51.405576
                  216.02                      -50.509552
                  216.28                      -49.554973
                  216.54                      -48.559407
                   216.8                      -47.542653
                  217.06                      -46.512972
                  217.32                      -45.461191
                  217.58                       -44.36698
                  217.84                      -43.213124
                   218.1                      -41.997902
                  218.36                      -40.736946
                  218.62                      -39.453052
                  218.88                      -38.160766
                  219.14                      -36.856469
                   219.4                      -35.521115
                  219.66                      -34.133929
                  219.92                      -32.687521
                  220.18                      -31.193728
                  220.44                      -29.675831
                   220.7                      -28.152324
                  220.96                      -26.623631
                  221.22                      -25.071382
                  221.48                      -23.471105
                  221.74                      -21.809526
                     222                      -20.094286
                  222.26                      -18.349091
                  222.52                      -16.597571
                  222.78                       -14.84732
                  223.04                      -13.085722
                   223.3                      -11.290813
                  223.56                      -9.4495887
                  223.82                      -7.5706697
                  224.08                      -5.6821384
                  224.34                      -3.8158706
                   224.6                      -1.9894291
                  224.86                     -0.19841181
                  225.12                       1.5753586
                  225.38                       3.3458022
                  225.64                       5.1077381
                   225.9                       6.8359362
                  226.16                       8.4987864
                  226.42                       10.076864
                  226.68                       11.573272
                  226.94                       13.008571
                   227.2                       14.403983
                  227.46                       15.764712
                  227.72                       17.075077
                  227.98                       18.308727
                  228.24                       19.446634
                   228.5                       20.490241
                  228.76                       21.460635
                  229.02                       22.384294
                  229.28                       23.275231
                  229.54                       24.125929
                   229.8                       24.913375
                  230.06                       25.615948
                  230.32                       26.229479
                  230.58                       26.771359
                  230.84                       27.269709
                   231.1                       27.744871
                  231.36                       28.196057
                  231.62                       28.602563
                  231.88                       28.938869
                  232.14                       29.193272
                   232.4                       29.377195
                  232.66                       29.518465
                  232.92                       29.642791
                  233.18                       29.756197
                  233.44                       29.840903
                   233.7                       29.867843
                  233.96                       29.817355
                  234.22                       29.693785
                  234.48                       29.523549
                  234.74                       29.337347
                     235                       29.148638
                  235.26                       28.943749
                  235.52                       28.691022
                  235.78                       28.362982
