        Time / ns                o1,1 (21)/real
               245.22623                    0.0016219848
               245.29626                    0.0016178063
               245.36627                    0.0016130456
               245.43629                    0.0016077049
               245.50633                    0.0016017873
               245.57635                    0.0015952998
               245.64636                    0.0015882399
                245.7164                    0.0015806145
               245.78642                    0.0015724327
               245.85646                    0.0015636917
               245.92648                    0.0015543954
               245.99649                    0.0015445554
               246.06651                    0.0015341697
               246.13655                    0.0015232546
               246.20659                    0.0015118041
               246.27658                    0.0014998293
               246.34662                    0.0014873332
               246.41664                    0.0014743248
               246.48668                    0.0014608053
               246.55669                    0.0014467906
               246.62671                    0.0014322869
               246.69675                    0.0014172882
               246.76677                    0.0014018114
               246.83681                    0.0013858624
               246.90681                    0.0013694519
               246.97684                    0.0013525821
               247.04688                    0.0013352613
                247.1169                    0.0013175077
                247.1869                    0.0012993194
               247.25693                    0.0012807057
               247.32697                    0.0012616751
                 247.397                    0.0012422393
                 247.467                    0.0012224052
               247.53703                    0.0012021819
               247.60706                    0.0011815736
               247.67709                    0.0011605937
               247.74713                    0.0011392512
               247.81712                    0.0011175568
               247.88716                    0.0010955122
               247.95718                    0.0010731327
               248.02722                    0.0010504249
               248.09723                    0.0010273955
               248.16725                    0.0010040584
               248.23729                   0.00098042341
               248.30731                    0.0009564925
               248.37735                   0.00093227782
               248.44736                   0.00090779341
               248.51738                   0.00088304322
               248.58742                    0.0008580421
               248.65744                   0.00083279074
               248.72745                   0.00080730265
               248.79747                   0.00078158814
               248.86751                   0.00075565878
               248.93755                   0.00072952546
               249.00754                     0.000703194
               249.07758                   0.00067667279
                249.1476                   0.00064997282
               249.21764                    0.0006231115
               249.28766                    0.0005960936
               249.35767                   0.00056892674
                249.4277                   0.00054162665
               249.49773                   0.00051420997
               249.56776                   0.00048667641
               249.63777                   0.00045904177
               249.70779                   0.00043131286
               249.77783                   0.00040351556
               249.84785                   0.00037564183
               249.91789                   0.00034772005
               249.98788                    0.0003197552
               250.05792                   0.00029176532
               250.12796                   0.00026375143
               250.19798                   0.00023573394
               250.26799                   0.00020772549
               250.33801                   0.00017973724
               250.40805                   0.00015178196
               250.47809                   0.00012387401
               250.54808                   9.6025775e-05
               250.61812                    6.824443e-05
               250.68814                   4.0544877e-05
               250.75818                   1.2952418e-05
                250.8282                  -1.4538949e-05
               250.89821                  -4.1907279e-05
               250.96825                  -6.9139351e-05
               251.03827                  -9.6221971e-05
               251.10831                  -0.00012314598
               251.17831                  -0.00014989966
               251.24834                  -0.00017646854
               251.31837                  -0.00020283718
                251.3884                  -0.00022900416
               251.45844                   -0.0002549513
               251.52843                  -0.00028066768
               251.59846                  -0.00030613426
                251.6685                  -0.00033135191
               251.73853                  -0.00035630152
               251.80853                  -0.00038098393
               251.87856                  -0.00040537119
               251.94859                  -0.00042946477
               252.01862                  -0.00045324932
               252.08862                    -0.000476721
               252.15866                  -0.00049986376
               252.22868                  -0.00052266265
               252.29872                  -0.00054512121
               252.36874                  -0.00056722126
               252.43875                  -0.00058895675
               252.50879                  -0.00061031536
               252.57881                  -0.00063128694
               252.64885                  -0.00065187202
               252.71884                  -0.00067204685
               252.78888                  -0.00069181866
               252.85892                  -0.00071117067
               252.92894                   -0.0007300849
               252.99898                  -0.00074856955
               253.06897                  -0.00076660234
               253.13901                  -0.00078418513
               253.20903                  -0.00080130278
               253.27907                  -0.00081795373
               253.34908                  -0.00083412335
                253.4191                  -0.00084980577
               253.48914                  -0.00086498872
               253.55916                  -0.00087967323
               253.62917                  -0.00089385046
                253.6992                  -0.00090750557
               253.76923                  -0.00092063466
               253.83926                  -0.00093323534
               253.90929                  -0.00094529125
               253.97929                    -0.000956795
               254.04933                  -0.00096775382
               254.11935                  -0.00097815436
               254.18939                  -0.00098798168
               254.25938                  -0.00099723344
               254.32942                   -0.0010059152
               254.39946                     -0.00101401
               254.46948                    -0.001021512
               254.53952                    -0.001028422
               254.60951                   -0.0010347344
               254.67955                   -0.0010404472
               254.74957                   -0.0010455506
               254.81961                   -0.0010500462
               254.88962                   -0.0010539301
               254.95964                   -0.0010571998
               255.02968                   -0.0010598511
                255.0997                   -0.0010618852
               255.16971                   -0.0010632997
               255.23975                   -0.0010640931
               255.30977                    -0.001064272
               255.37981                   -0.0010638292
               255.44983                   -0.0010627684
               255.51984                   -0.0010610897
               255.58987                   -0.0010588005
                255.6599                    -0.001055894
               255.72993                   -0.0010523845
               255.79993                   -0.0010482575
               255.86996                   -0.0010435404
               255.93999                   -0.0010382234
               256.01004                   -0.0010323083
               256.08002                   -0.0010258144
               256.15005                   -0.0010187386
               256.22009                   -0.0010110828
               256.29013                   -0.0010028628
               256.36014                  -0.00099408044
               256.43015                  -0.00098474638
               256.50018                  -0.00097486866
               256.57022                  -0.00096444937
               256.64026                  -0.00095350714
               256.71027                     -0.00094204
               256.78027                  -0.00093006628
               256.85031                  -0.00091759249
               256.92035                   -0.0009046304
               256.99039                  -0.00089118339
               257.06036                  -0.00087726599
                257.1304                  -0.00086289743
               257.20044                   -0.0008480734
               257.27048                  -0.00083281624
               257.34048                  -0.00081713108
               257.41049                   -0.0008010366
               257.48053                  -0.00078453618
               257.55057                  -0.00076764525
               257.62057                  -0.00075037614
               257.69061                  -0.00073273887
               257.76062                  -0.00071475148
               257.83066                  -0.00069641933
                257.9007                  -0.00067776011
                257.9707                  -0.00065878249
               258.04074                  -0.00063950213
               258.11075                  -0.00061993132
               258.18079                  -0.00060008169
               258.25079                  -0.00057996315
               258.32083                  -0.00055959867
               258.39087                   -0.0005389881
               258.46088                  -0.00051815668
               258.53091                  -0.00049711304
               258.60092                  -0.00047587283
               258.67096                  -0.00045444036
                 258.741                  -0.00043283988
                 258.811                  -0.00041107589
               258.88101                  -0.00038917584
               258.95105                  -0.00036714389
               259.02109                  -0.00034499471
               259.09109                  -0.00032274338
                259.1611                  -0.00030040144
               259.23114                  -0.00027798492
               259.30118                  -0.00025550919
               259.37122                  -0.00023298772
               259.44122                  -0.00021043458
               259.51123                  -0.00018786079
               259.58127                  -0.00016528853
               259.65131                   -0.0001427244
               259.72134                  -0.00012018454
               259.79132                  -9.7683806e-05
               259.86136                  -7.5243384e-05
                259.9314                  -5.2866824e-05
               260.00143                  -3.0574553e-05
               260.07147                  -8.3765381e-06
               260.14145                   1.3704753e-05
               260.21149                    3.566761e-05
               260.28152                   5.7486166e-05
               260.35156                   7.9148478e-05
               260.42157                   0.00010064457
               260.49158                    0.0001219633
               260.56161                     0.000143082
               260.63165                   0.00016399439
               260.70166                   0.00018468549
                260.7717                   0.00020513499
               260.84171                    0.0002253407
               260.91174                   0.00024528214
               260.98178                   0.00026495475
               261.05179                   0.00028433561
               261.12183                   0.00030341366
               261.19183                   0.00032218566
               261.26187                    0.0003406342
               261.33188                   0.00035875081
               261.40192                   0.00037651791
               261.47195                   0.00039393167
               261.54196                   0.00041097781
                 261.612                   0.00042764508
               261.68201                   0.00044392684
               261.75204                   0.00045981034
               261.82205                   0.00047528843
               261.89209                   0.00049034995
                261.9621                   0.00050498761
               262.03214                   0.00051919062
               262.10217                   0.00053295854
               262.17218                   0.00054627535
               262.24219                   0.00055914157
               262.31223                   0.00057153706
               262.38226                   0.00058346492
                262.4523                   0.00059492135
               262.52231                    0.0006058939
               262.59232                   0.00061637635
               262.66235                   0.00062637113
               262.73239                   0.00063587079
               262.80243                   0.00064485904
               262.87241                   0.00065334927
               262.94244                   0.00066132325
               263.01248                   0.00066879182
               263.08252                   0.00067573495
               263.15256                   0.00068215851
               263.22253                   0.00068806228
               263.29257                   0.00069344084
               263.36261                    0.0006982878
               263.43265                   0.00070260942
               263.50266                    0.0007063977
               263.57266                   0.00070965575
                263.6427                   0.00071238534
               263.71274                   0.00071458321
               263.78275                   0.00071624521
               263.85278                   0.00071737566
               263.92279                   0.00071797532
               263.99283                   0.00071804906
               264.06287                   0.00071759074
               264.13287                   0.00071660703
               264.20288                   0.00071510382
               264.27292                   0.00071307272
               264.34296                   0.00071052264
               264.41296                   0.00070746132
                 264.483                   0.00070388813
               264.55301                   0.00069980597
               264.62305                   0.00069521856
               264.69305                   0.00069013861
               264.76309                   0.00068456429
               264.83313                   0.00067850581
               264.90314                   0.00067196373
               264.97318                   0.00066494424
               265.04318                   0.00065746246
               265.11322                   0.00064952415
               265.18326                    0.0006411263
               265.25327                   0.00063229114
               265.32327                   0.00062302029
               265.39331                   0.00061332295
               265.46335                   0.00060321193
               265.53339                   0.00059268979
               265.60339                   0.00058177632
                265.6734                   0.00057047134
               265.74344                    0.0005587957
               265.81348                   0.00054675288
               265.88351                   0.00053436169
               265.95349                   0.00052162737
               266.02353                   0.00050856522
               266.09357                   0.00049518398
                266.1636                    0.0004815025
               266.23361                    0.0004675301
               266.30362                   0.00045327449
               266.37366                   0.00043876204
                266.4437                   0.00042399135
               266.51373                   0.00040898472
               266.58374                   0.00039375122
               266.65375                     0.000378311
               266.72379                   0.00036266993
               266.79382                   0.00034684545
               266.86383                   0.00033085069
               266.93384                   0.00031469966
               267.00388                   0.00029841304
               267.07391                   0.00028198957
               267.14395                   0.00026545784
               267.21396                   0.00024881901
               267.28397                   0.00023209443
                 267.354                   0.00021530187
               267.42404                   0.00019845262
               267.49405                   0.00018154351
               267.56409                   0.00016460809
               267.63409                   0.00014766128
               267.70413                   0.00013070123
               267.77414                   0.00011374545
               267.84418                   9.6810021e-05
               267.91422                   7.9906233e-05
               267.98422                   6.3044812e-05
               268.05426                   4.6242905e-05
               268.12427                   2.9510891e-05
               268.19431                   1.2857859e-05
               268.26434                  -3.7068987e-06
               268.33435                  -2.0162917e-05
               268.40436                  -3.6504527e-05
                268.4744                   -5.271519e-05
               268.54443                  -6.8794325e-05
               268.61447                  -8.4725252e-05
               268.68448                  -0.00010049115
               268.75449                  -0.00011609214
               268.82452                  -0.00013151144
               268.89456                  -0.00014674033
               268.96457                  -0.00016176919
               269.03458                  -0.00017658835
               269.10461                  -0.00019118693
               269.17465                  -0.00020556152
               269.24469                  -0.00021969326
                269.3147                  -0.00023358944
                269.3847                  -0.00024721705
               269.45474                  -0.00026058921
               269.52478                  -0.00027369396
               269.59482                  -0.00028651507
               269.66479                  -0.00029905012
               269.73483                   -0.0003112932
               269.80487                  -0.00032324012
               269.87491                  -0.00033487348
               269.94492                  -0.00034620173
               270.01492                  -0.00035720834
               270.08496                  -0.00036788813
                 270.155                    -0.000378239
               270.22504                  -0.00038825441
               270.29504                  -0.00039793176
               270.36505                  -0.00040726017
               270.43509                  -0.00041623964
               270.50513                  -0.00042487218
               270.57513                  -0.00043314815
               270.64517                  -0.00044106104
               270.71518                   -0.0004486157
               270.78522                  -0.00045580708
               270.85522                  -0.00046262657
               270.92526                   -0.0004690768
                270.9953                  -0.00047515827
               271.06531                  -0.00048087622
               271.13535                  -0.00048621441
               271.20535                  -0.00049117825
               271.27539                  -0.00049577595
               271.34543                  -0.00049999333
               271.41544                  -0.00050384476
               271.48544                  -0.00050732028
               271.55548                  -0.00051042781
               271.62552                  -0.00051316083
               271.69553                  -0.00051552797
               271.76556                  -0.00051752327
               271.83557                  -0.00051915582
               271.90561                  -0.00052042975
               271.97565                  -0.00052134151
               272.04565                  -0.00052188896
               272.11566                  -0.00052208657
                272.1857                  -0.00052193145
               272.25574                   -0.0005214276
               272.32578                   -0.0005205776
               272.39575                  -0.00051938492
               272.46579                  -0.00051785551
               272.53583                  -0.00051600044
               272.60587                  -0.00051380321
                272.6759                  -0.00051128521
               272.74588                  -0.00050845137
               272.81592                   -0.0005053021
               272.88596                  -0.00050184125
               272.95599                  -0.00049807469
                 273.026                   -0.0004940115
               273.09601                  -0.00048965722
               273.16605                  -0.00048501027
               273.23608                  -0.00048009009
               273.30609                  -0.00047489366
               273.37613                  -0.00046942927
               273.44614                  -0.00046369719
               273.51617                  -0.00045772214
               273.58621                  -0.00045149456
               273.65622                  -0.00044503226
               273.72626                   -0.0004383311
               273.79626                  -0.00043141644
                273.8663                  -0.00042428233
               273.93631                   -0.0004169388
               274.00635                  -0.00040939814
               274.07639                  -0.00040166784
               274.14639                  -0.00039375797
               274.21643                  -0.00038567919
               274.28644                  -0.00037743297
               274.35648                  -0.00036903037
               274.42648                  -0.00036048677
               274.49652                  -0.00035180702
               274.56653                  -0.00034300421
               274.63657                  -0.00033408005
                274.7066                   -0.0003250507
               274.77661                  -0.00031592583
               274.84662                    -0.000306709
               274.91666                  -0.00029741568
               274.98669                  -0.00028805842
               275.05673                  -0.00027864179
               275.12674                  -0.00026916873
               275.19675                  -0.00025965989
               275.26678                  -0.00025011512
               275.33682                  -0.00024055355
               275.40686                  -0.00023097693
               275.47684                   -0.0002213979
               275.54688                  -0.00021181982
               275.61691                  -0.00020225043
               275.68695                  -0.00019270099
               275.75699                  -0.00018318361
               275.82697                  -0.00017370116
                 275.897                  -0.00016426158
               275.96704                  -0.00015487277
               276.03708                  -0.00014553919
               276.10709                   -0.0001362708
               276.17709                  -0.00012707226
               276.24713                  -0.00011794772
               276.31717                  -0.00010891142
               276.38718                  -9.9953671e-05
               276.45721                  -9.1095433e-05
               276.52722                  -8.2339771e-05
               276.59726                  -7.3687515e-05
                276.6673                  -6.5135857e-05
                276.7373                  -5.6702334e-05
               276.80734                  -4.8385478e-05
               276.87735                  -4.0191426e-05
               276.94739                  -3.2118467e-05
                277.0174                  -2.4183068e-05
               277.08743                  -1.6374755e-05
               277.15744                  -8.7041999e-06
               277.22748                  -1.1761593e-06
               277.29752                   6.2058439e-06
               277.36752                   1.3444287e-05
               277.43756                   2.0530961e-05
               277.50757                   2.7457399e-05
               277.57761                   3.4233381e-05
               277.64761                   4.0848325e-05
               277.71765                   4.7293284e-05
               277.78769                   5.3578588e-05
                277.8577                   5.9690537e-05
                277.9277                   6.5629814e-05
               277.99774                   7.1395138e-05
               278.06778                   7.6985256e-05
               278.13782                   8.2385355e-05
               278.20782                    8.761177e-05
               278.27783                   9.2639049e-05
               278.34787                   9.7486343e-05
               278.41791                   0.00010214285
               278.48795                    0.0001066006
               278.55792                   0.00011085704
               278.62796                   0.00011491926
                 278.698                   0.00011878351
               278.76804                   0.00012243883
               278.83804                   0.00012589371
               278.90805                   0.00012914102
               278.97809                     0.000132182
               279.04813                   0.00013501462
               279.11816                   0.00013763315
               279.18817                   0.00014004593
               279.25818                   0.00014224213
               279.32822                   0.00014423627
               279.39825                   0.00014602253
               279.46826                    0.0001475906
               279.53827                   0.00014895442
               279.60831                   0.00015011328
               279.67834                   0.00015106956
               279.74838                   0.00015181472
               279.81839                   0.00015236509
                279.8884                   0.00015271641
               279.95844                   0.00015287765
               280.02847                   0.00015283804
               280.09848                   0.00015261966
               280.16852                   0.00015221396
               280.23853                   0.00015163615
               280.30856                   0.00015087954
                280.3786                    0.0001499596
               280.44861                   0.00014887255
               280.51865                   0.00014763314
               280.58865                   0.00014624272
               280.65869                   0.00014471101
                280.7287                   0.00014303726
               280.79874                   0.00014123642
               280.86877                   0.00013931109
               280.93878                   0.00013726912
               281.00879                   0.00013512329
               281.07883                   0.00013287352
               281.14886                   0.00013052918
                281.2189                   0.00012809788
               281.28891                   0.00012558646
               281.35892                   0.00012300789
               281.42896                   0.00012036865
               281.49899                   0.00011767259
                 281.569                   0.00011492023
               281.63901                    0.0001121376
               281.70905                   0.00010931114
               281.77908                    0.0001064706
               281.84912                   0.00010360166
               281.91913                   0.00010072483
               281.98914                   9.7839613e-05
               282.05917                   9.4956951e-05
               282.12921                   9.2082686e-05
               282.19925                   8.9215777e-05
               282.26923                   8.6376938e-05
               282.33926                   8.3559396e-05
                282.4093                   8.0771562e-05
               282.47934                   7.8019919e-05
               282.54935                   7.5309086e-05
               282.61935                   7.2641007e-05
               282.68939                   7.0028851e-05
               282.75943                   6.7471228e-05
               282.82947                   6.4966647e-05
               282.89948                   6.2528452e-05
               282.96948                   6.0152855e-05
               283.03952                   5.7849222e-05
               283.10956                   5.5620272e-05
               283.17957                   5.3466654e-05
                283.2496                   5.1391191e-05
               283.31961                   4.9399365e-05
               283.38965                   4.7486272e-05
               283.45966                   4.5665809e-05
               283.52969                   4.3934102e-05
               283.59973                   4.2292573e-05
               283.66974                   4.0748037e-05
               283.73978                   3.9291455e-05
               283.80978                   3.7935941e-05
               283.87982                   3.6682795e-05
               283.94986                   3.5525383e-05
               284.01987                   3.4473291e-05
               284.08987                   3.3528973e-05
               284.15991                   3.2681586e-05
               284.22995                   3.1944423e-05
               284.29996                   3.1316638e-05
                  284.37                   3.0795036e-05
                  284.44                    3.038636e-05
               284.51004                    3.008762e-05
               284.58008                    2.989835e-05
               284.65009                   2.9826262e-05
               284.72009                   2.9861549e-05
               284.79013                   3.0015013e-05
               284.86017                   3.0284831e-05
               284.93021                   3.0667583e-05
               285.00018                   3.1170883e-05
               285.07022                   3.1786756e-05
               285.14026                   3.2520013e-05
                285.2103                   3.3367534e-05
               285.28033                   3.4330591e-05
               285.35031                   3.5419125e-05
               285.42035                   3.6617614e-05
               285.49039                    3.792916e-05
               285.56042                   3.9363909e-05
               285.63043                   4.0908089e-05
               285.70044                   4.2570144e-05
               285.77048                   4.4343491e-05
               285.84052                   4.6227284e-05
               285.91055                   4.8228329e-05
               285.98056                   5.0335213e-05
               286.05057                   5.2547814e-05
               286.12061                   5.4873279e-05
               286.19064                   5.7299381e-05
               286.26065                   5.9830865e-05
               286.33069                   6.2459272e-05
                286.4007                   6.5191802e-05
               286.47073                   6.8014742e-05
               286.54074                   7.0931965e-05
               286.61078                   7.3938449e-05
               286.68082                   7.7035038e-05
               286.75082                   8.0215694e-05
               286.82086                   8.3478895e-05
               286.89087                   8.6818851e-05
               286.96091                   9.0229893e-05
               287.03091                   9.3710223e-05
               287.10095                   9.7260403e-05
               287.17096                   0.00010087145
                 287.241                   0.00010453969
               287.31104                   0.00010825529
               287.38104                   0.00011202666
               287.45108                   0.00011584489
               287.52109                   0.00011969591
               287.59113                    0.0001235878
               287.66116                   0.00012750457
               287.73117                   0.00013144425
               287.80118                   0.00013540813
               287.87122                     0.000139382
               287.94125                   0.00014337045
               288.01129                   0.00014735376
               288.08127                   0.00015134204
               288.15131                   0.00015531688
               288.22134                    0.0001592848
               288.29138                    0.0001632315
               288.36142                   0.00016715379
                288.4314                   0.00017104659
               288.50143                   0.00017489897
               288.57147                   0.00017871648
               288.64151                   0.00018248662
               288.71152                   0.00018620362
               288.78152                   0.00018986181
               288.85156                   0.00019345804
                288.9216                   0.00019698302
               288.99164                   0.00020043585
               289.06165                   0.00020381136
               289.13165                   0.00020710201
               289.20169                   0.00021030169
               289.27173                   0.00021340676
               289.34174                   0.00021641424
               289.41177                   0.00021931577
               289.48178                   0.00022210287
               289.55182                   0.00022478792
               289.62183                   0.00022735234
               289.69186                   0.00022979343
               289.76187                   0.00023211405
               289.83191                   0.00023429915
               289.90195                   0.00023635989
               289.97195                   0.00023827713
               290.04199                   0.00024006091
                 290.112                   0.00024170264
               290.18204                   0.00024319621
               290.25204                   0.00024454063
               290.32208                   0.00024573845
               290.39212                   0.00024678381
               290.46213                   0.00024767761
               290.53214                   0.00024841682
               290.60217                   0.00024899186
               290.67221                   0.00024940935
               290.74225                   0.00024966872
               290.81226                   0.00024976401
               290.88226                   0.00024970531
                290.9523                   0.00024947562
               291.02234                   0.00024908202
               291.09238                   0.00024852483
               291.16235                   0.00024780608
               291.23239                   0.00024691809
               291.30243                   0.00024587379
               291.37247                    0.0002446587
                291.4425                   0.00024327896
               291.51248                   0.00024173457
               291.58252                   0.00024002885
               291.65256                   0.00023815825
                291.7226                   0.00023612397
                291.7926                   0.00023392447
               291.86261                   0.00023156966
               291.93265                   0.00022905177
               292.00269                   0.00022636996
               292.07269                   0.00022353746
                292.1427                   0.00022054381
               292.21274                   0.00021738447
               292.28278                   0.00021407641
               292.35281                    0.0002106138
               292.42282                   0.00020700273
               292.49283                   0.00020322889
               292.56287                   0.00019931556
                292.6329                   0.00019524644
               292.70291                   0.00019103388
               292.77295                   0.00018666875
               292.84296                   0.00018217118
               292.91299                   0.00017752814
               292.98303                   0.00017273873
               293.05304                   0.00016781916
               293.12308                   0.00016276521
               293.19308                   0.00015757979
               293.26312                   0.00015226363
               293.33313                   0.00014682012
               293.40317                    0.0001412541
               293.47321                   0.00013556567
               293.54321                   0.00012976395
               293.61322                   0.00012385174
               293.68326                   0.00011782532
                293.7533                   0.00011169451
               293.82333                   0.00010546484
               293.89334                   9.9138488e-05
               293.96335                    9.272444e-05
               294.03339                   8.6221356e-05
               294.10342                   7.9635902e-05
               294.17343                   7.2974959e-05
               294.24344                   6.6247463e-05
               294.31348                   5.9453523e-05
               294.38351                   5.2604206e-05
               294.45355                   4.5699497e-05
               294.52356                   3.8745704e-05
               294.59357                    3.175906e-05
                294.6636                   2.4736266e-05
               294.73364                   1.7691531e-05
               294.80368                   1.0625288e-05
               294.87366                    3.548497e-06
                294.9437                  -3.5340613e-06
               295.01373                  -1.0613652e-05
               295.08377                  -1.7684222e-05
               295.15378                  -2.4739356e-05
               295.22379                  -3.1773136e-05
               295.29382                   -3.876898e-05
               295.36386                  -4.5732591e-05
                295.4339                  -5.2652846e-05
               295.50391                  -5.9519731e-05
               295.57391                  -6.6330431e-05
               295.64395                  -7.3073439e-05
               295.71399                  -7.9744321e-05
                 295.784                  -8.6344189e-05
               295.85403                  -9.2863505e-05
               295.92404                  -9.9287507e-05
               295.99408                  -0.00010561669
               296.06412                  -0.00011184494
               296.13412                  -0.00011797444
               296.20416                  -0.00012399314
               296.27417                  -0.00012989524
               296.34421                  -0.00013568417
               296.41422                  -0.00014134789
               296.48425                  -0.00014688443
               296.55429                  -0.00015229594
                296.6243                  -0.00015757632
               296.69431                  -0.00016272033
               296.76434                   -0.0001677268
               296.83438                   -0.0001725925
               296.90439                  -0.00017731418
               296.97443                  -0.00018189724
               297.04443                  -0.00018633336
               297.11447                  -0.00019062513
               297.18451                  -0.00019476823
               297.25452                  -0.00019876315
               297.32452                  -0.00020261106
               297.39456                  -0.00020630365
                297.4646                  -0.00020985058
               297.53464                  -0.00021324382
               297.60464                  -0.00021648947
               297.67465                  -0.00021957763
               297.74469                  -0.00022252438
               297.81473                  -0.00022531094
               297.88477                  -0.00022795067
               297.95474                  -0.00023043774
               298.02478                  -0.00023276957
               298.09482                    -0.000234957
               298.16486                  -0.00023698738
               298.23486                   -0.0002388665
               298.30487                  -0.00024059162
               298.37491                  -0.00024216923
               298.44495                  -0.00024358893
               298.51498                  -0.00024486068
               298.58499                  -0.00024597553
                 298.655                  -0.00024693998
               298.72504                  -0.00024775314
               298.79507                  -0.00024840367
               298.86508                  -0.00024890242
               298.93512                  -0.00024924736
               299.00513                  -0.00024943595
               299.07516                  -0.00024946182
               299.14517                  -0.00024934224
               299.21521                  -0.00024905056
               299.28525                  -0.00024860562
               299.35526                  -0.00024800215
               299.42529                  -0.00024724341
                299.4953                  -0.00024631032
               299.56534                  -0.00024523042
               299.63535                  -0.00024397728
               299.70538                  -0.00024257455
               299.77539                  -0.00024100141
               299.84543                  -0.00023927339
               299.91547                  -0.00023737791
               299.98547                  -0.00023532753
               300.05551                  -0.00023311526
               300.12552                  -0.00023073977
               300.19556                  -0.00022820973
               300.26559                  -0.00022552296
                300.3356                  -0.00022268023
               300.40561                  -0.00021968303
               300.47565                  -0.00021653679
