        Frequency / MHz                Port 1 [1] (6)/abs,linear
                   279.2                       540.77625
                  279.46                       553.43633
                  279.72                       564.85633
                  279.98                       574.95746
                  280.24                       583.68263
                   280.5                       590.99416
                  280.76                       596.87074
                  281.02                       601.30433
                  281.28                       604.29758
                  281.54                       605.86218
                   281.8                       606.01831
                  282.06                       604.79523
                  282.32                       602.23259
                  282.58                       598.38228
                  282.84                       593.30994
                   283.1                       587.09591
                  283.36                       579.83509
                  283.62                       571.63557
                  283.88                       562.61596
                  284.14                       552.90187
                   284.4                       542.62171
                  284.66                       531.90238
                  284.92                       520.86528
                  285.18                       509.62287
                  285.44                        498.2761
                   285.7                       486.91273
                  285.96                       475.60646
                  286.22                        464.4169
                  286.48                       453.39008
                  286.74                       442.55941
                     287                       431.94699
                  287.26                       421.56511
                  287.52                       411.41779
                  287.78                       401.50244
                  288.04                       391.81141
                   288.3                       382.33357
                  288.56                       373.05575
                  288.82                       363.96402
                  289.08                       355.04489
                  289.34                       346.28623
                   289.6                       337.67803
                  289.86                       329.21286
                  290.12                       320.88609
                  290.38                         312.696
                  290.64                       304.64352
                   290.9                       296.73196
                  291.16                       288.96659
                  291.42                       281.35419
                  291.68                       273.90263
                  291.94                       266.62047
                   292.2                       259.51661
                  292.46                       252.60009
                  292.72                       245.87989
                  292.98                       239.36484
                  293.24                       233.06355
                   293.5                       226.98442
                  293.76                       221.13558
                  294.02                       215.52496
                  294.28                       210.16025
                  294.54                       205.04898
                   294.8                        200.1985
                  295.06                       195.61611
                  295.32                       191.30915
                  295.58                       187.28515
                  295.84                       183.55196
                   296.1                       180.11801
                  296.36                       176.99239
                  296.62                       174.18505
                  296.88                       171.70682
                  297.14                        169.5694
                   297.4                       167.78522
                  297.66                       166.36727
                  297.92                       165.32876
                  298.18                       164.68281
                  298.44                       164.44214
                   298.7                       164.61879
                  298.96                        165.2239
                  299.22                       166.26771
                  299.48                       167.75947
                  299.74                       169.70765
                     300                       172.11998

