        Frequency / MHz                Port 1 [1] (6)/arg,degrees
                  213.94                      -44.889291
                   214.2                      -44.359786
                  214.46                      -43.596977
                  214.72                      -42.596548
                  214.98                      -41.353738
                  215.24                      -39.838027
                   215.5                      -37.979131
                  215.76                      -35.673111
                  216.02                      -32.805579
                  216.28                      -29.280523
                  216.54                       -25.04283
                   216.8                      -20.088691
                  217.06                      -14.466879
                  217.32                      -8.2808211
                  217.58                      -1.6988926
                  217.84                       5.0355815
                   218.1                       11.619237
                  218.36                       17.743429
                  218.62                       23.167835
                  218.88                       27.770101
                  219.14                       31.547792
                   219.4                       34.582254
                  219.66                       36.988629
                  219.92                        38.87263
                  220.18                       40.306608
                  220.44                       41.329252
                   220.7                       41.963937
                  220.96                       42.242798
                  221.22                       42.221218
                  221.48                       41.972759
                  221.74                       41.566252
                     222                       41.039628
                  222.26                       40.389649
                  222.52                       39.587161
                  222.78                       38.609697
                  223.04                       37.470148
                   223.3                       36.220766
                  223.56                       34.927066
                  223.82                       33.628531
                  224.08                       32.315442
                  224.34                       30.940879
                   224.6                       29.460989
                  224.86                       27.875371
                  225.12                       26.237408
                  225.38                       24.624055
                  225.64                       23.085447
                   225.9                       21.612647
                  226.16                       20.148875
                  226.42                        18.63635
                  226.68                       17.064742
                  226.94                       15.485316
                   227.2                       13.978341
                  227.46                       12.597028
                  227.72                        11.33099
                  227.98                       10.116929
                  228.24                       8.8879684
                   228.5                       7.6256745
                  228.76                       6.3770518
                  229.02                       5.2230328
                  229.28                       4.2213437
                  229.54                       3.3670485
                   229.8                       2.5995871
                  230.06                       1.8495577
                  230.32                        1.091064
                  230.58                      0.36240234
                  230.84                     -0.26026949
                   231.1                     -0.71726987
                  231.36                      -1.0073592
                  231.62                      -1.1873762
                  231.88                      -1.3315952
                  232.14                      -1.4802069
                   232.4                      -1.6126667
                  232.66                      -1.6648427
                  232.92                      -1.5780103
                  233.18                      -1.3441045
                  233.44                      -1.0150143
                   233.7                     -0.67056654
                  233.96                     -0.36803094
                  234.22                      -0.1075594
                  234.48                      0.16231811
                  234.74                      0.50218935
                     235                      0.93234025
                  235.26                       1.4118588
                  235.52                         1.86062
                  235.78                       2.2087177
                  236.04                       2.4399575
                   236.3                        2.599238
                  236.56                       2.7570582
                  236.82                       2.9552869
                  237.08                       3.1733194
                  237.34                       3.3390209
                   237.6                       3.3769356
                  237.86                       3.2610926
                  238.12                       3.0356201
                  238.38                       2.7861897
                  238.64                       2.5803348
                   238.9                       2.4198036
                  239.16                        2.239864
                  239.42                       1.9558511
                  239.68                       1.5246716
                  239.94                      0.97817842
                   240.2                       0.4017888
                  240.46                     -0.13006691
                  240.72                     -0.61558373
                  240.98                      -1.1392523
                  241.24                      -1.8283246
                   241.5                      -2.7816797
                  241.76                      -4.0188038
                  242.02                      -5.4871685
                  242.28                      -7.1282478
                  242.54                      -8.9547075
                   242.8                      -11.076116
                  243.06                       -13.64505
                  243.32                      -16.750477
                  243.58                       -20.32875
                  243.84                      -24.169257
                   244.1                       -28.02782
                  244.36                      -31.756518
                  244.62                       -35.33744
                  244.88                      -38.804933
                  245.14                      -42.139371
                   245.4                      -45.228496
                  245.66                      -47.926362
                  245.92                       -50.15156
                  246.18                      -51.938771
                  246.44                      -53.410845
                   246.7                      -54.702076
                  246.96                      -55.886206
                  247.22                      -56.952014
                  247.48                      -57.837912
                  247.74                      -58.496908
                     248                      -58.943872
