        Frequency / MHz                S1,1/abs,dB
               283.35999                      -19.202537
                  283.62                      -19.329896
                  283.88                      -19.467976
               284.13998                      -19.617335
               284.39999                      -19.778504
                  284.66                      -19.951988
               284.92001                      -20.138287
               285.17999                      -20.337925
                  285.44                      -20.551491
               285.70001                      -20.779674
               285.95999                      -21.023306
                  286.22                      -21.283392
               286.48001                      -21.561133
               286.73999                       -21.85794
                     287                       -22.17543
               287.26001                      -22.515431
               287.51999                      -22.879966
                  287.78                      -23.271257
               288.04001                      -23.691741
               288.29999                      -24.144094
                  288.56                      -24.631267
               288.82001                      -25.156534
               289.07999                      -25.723491
                  289.34                      -26.335989
               289.60001                      -26.997846
               289.85999                      -27.712148
                  290.12                       -28.47971
                  290.38                      -29.295974
               290.63998                       -30.14509
               290.89999                      -30.989736
                  291.16                      -31.756962
               291.42001                      -32.328659
               291.67999                      -32.561271
                  291.94                      -32.355033
               292.20001                      -31.726082
               292.45999                      -30.793937
                  292.72                      -29.701172
               292.98001                      -28.555555
               293.23999                      -27.420437
                   293.5                      -26.327076
               293.76001                      -25.288164
               294.01999                      -24.306919
                  294.28                      -23.382239
               294.54001                      -22.511404
               294.79999                      -21.691407
                  295.06                       -20.91957
               295.32001                      -20.193763
               295.57999                      -19.512439
                  295.84                      -18.874565
               296.10001                      -18.279507
               296.35999                      -17.726912
                  296.62                      -17.216585
                  296.88                      -16.748391
               297.13998                      -16.322169
               297.39999                      -15.937663
                  297.66                      -15.594474
               297.92001                       -15.29202
               298.17999                      -15.029515
                  298.44                       -14.80595
               298.70001                       -14.62009
               298.95999                      -14.470471
                  299.22                      -14.355408
               299.48001                      -14.273014
               299.73999                      -14.221216
                     300                      -14.197789

